,hsname,devi
2,新座柳瀬高等学校,44.0
3,飯能高等学校,44.0
4,深谷高等学校,44.0
5,三郷工業技術高等学校,44.0
6,三郷工業技術高等学校,44.0
7,済美高等学校,44.0
8,済美高等学校,44.0
9,坂出第一高等学校,44.0
10,唐津工業高等学校,44.0
11,唐津工業高等学校,44.0
12,唐津工業高等学校,44.0
13,唐津工業高等学校,44.0
14,神埼清明高等学校,44.0
15,佐賀農業高等学校,44.0
16,佐賀農業高等学校,44.0
17,佐賀農業高等学校,44.0
18,白石高等学校 商業科キャンパス,44.0
19,白石高等学校 商業科キャンパス,44.0
0,酒田南高等学校,44.0
1,龍谷高等学校,44.0
2,龍谷高等学校,44.0
3,桜林高等学校,44.0
4,札幌新陽高等学校,44.0
5,札幌静修高等学校,44.0
6,伊吹高等学校,44.0
7,草津高等学校,44.0
8,瀬田工業高等学校,44.0
9,瀬田工業高等学校,44.0
10,瀬田工業高等学校,44.0
11,水口高等学校,44.0
12,至学館高等学校,44.0
13,至学館高等学校,44.0
14,磐田西高等学校,44.0
15,磐田農業高等学校,44.0
16,磐田農業高等学校,44.0
17,磐田農業高等学校,44.0
18,清流館高等学校,44.0
19,小笠高等学校,44.0
0,浜松江之島高等学校,44.0
1,浜松大平台高等学校,44.0
2,浜松東高等学校,44.0
3,袋井商業高等学校,44.0
4,益田翔陽高等学校,44.0
5,松江農林高等学校,44.0
6,松江農林高等学校,44.0
7,横田高等学校,44.0
8,秀岳館高等学校,44.0
9,修文学院高等学校,44.0
10,修文学院高等学校,44.0
11,淑徳ＳＣ高等部,44.0
12,潤徳女子高等学校,44.0
13,アナン学園高等学校,44.0
14,樟南高等学校,44.0
15,湘南学院高等学校,44.0
16,城南静岡高等学校,44.0
17,札幌大通高等学校,44.0
18,尽誠学園高等学校,44.0
19,新田高等学校,44.0
0,駿台甲府高等学校,44.0
1,精華高等学校,44.0
2,精華女子高等学校,44.0
3,聖カタリナ学園高等学校,44.0
4,聖光学院高等学校,44.0
5,星城高等学校,44.0
6,清明学院高等学校,44.0
7,星陵高等学校,44.0
8,関市立関商工高等学校,44.0
9,宣真高等学校,44.0
10,大同大学大同高等学校,44.0
11,橘学苑高等学校,44.0
12,市川工業高等学校,44.0
13,生浜高等学校,44.0
14,小見川高等学校,44.0
15,千葉工業高等学校,44.0
16,流山高等学校,44.0
17,野田中央高等学校,44.0
18,茂原樟陽高等学校,44.0
19,茂原樟陽高等学校,44.0
0,薬園台高等学校,44.0
1,中京高等学校,44.0
2,中部大学第一高等学校,44.0
3,大阪暁光高等学校,44.0
4,鶴岡東高等学校,44.0
5,貞静学園高等学校,44.0
6,藤蔭高等学校,44.0
7,永山高等学校,44.0
8,都立農芸高等学校,44.0
9,都立農芸高等学校,44.0
10,農産高等学校,44.0
11,拝島高等学校,44.0
12,東村山西高等学校,44.0
13,都立光丘高等学校,44.0
14,都立山崎高等学校,44.0
15,東洋大学附属姫路高等学校,44.0
16,常葉大学附属橘高等学校,44.0
17,常葉大学附属橘高等学校,44.0
18,上三川高等学校,44.0
19,高根沢高等学校,44.0
0,那須清峰高等学校,44.0
1,那須拓陽高等学校,44.0
2,那須拓陽高等学校,44.0
3,那須拓陽高等学校,44.0
4,那須拓陽高等学校,44.0
5,倉吉総合産業高等学校,44.0
6,利根沼田学校組合立利根商業高等学校,44.0
7,豊川高等学校,44.0
8,酪農学園大学附属とわの森三愛高等学校,44.0
9,諫早東高等学校,44.0
10,五島海陽高等学校,44.0
11,清峰高等学校,44.0
12,対馬高等学校,44.0
13,下伊那農業高等学校,44.0
14,下伊那農業高等学校,44.0
15,下伊那農業高等学校,44.0
16,小諸商業高等学校,44.0
17,小諸商業高等学校,44.0
18,名古屋経済大学市邨高等学校,44.0
19,名古屋市立工業高等学校,44.0
0,磯城野高等学校,44.0
1,磯城野高等学校,44.0
2,磯城野高等学校,44.0
3,磯城野高等学校,44.0
4,柏崎工業高等学校,44.0
5,小出高等学校,44.0
6,三条商業高等学校,44.0
7,新発田農業高等学校,44.0
8,村上桜ヶ丘高等学校,44.0
9,日本体育大学荏原高等学校,44.0
10,日本文理大学附属高等学校,44.0
11,野田学園高等学校,44.0
12,博多女子高等学校,44.0
13,博多女子高等学校,44.0
14,花巻東高等学校,44.0
15,早鞆高等学校,44.0
16,東大阪市立日新高等学校,44.0
17,東大阪市立日新高等学校,44.0
18,東九州龍谷高等学校,44.0
19,東筑紫学園高等学校,44.0
0,東日本国際大学附属昌平高等学校,44.0
1,桜丘高等学校,44.0
2,姫路女学院高等学校,44.0
3,伊川谷高等学校,44.0
4,篠山産業高等学校,44.0
5,飾磨工業高等学校,44.0
6,松陽高等学校,44.0
7,洲本実業高等学校,44.0
8,高砂高等学校,44.0
9,東播工業高等学校,44.0
10,東播工業高等学校,44.0
11,西脇工業高等学校,44.0
12,兵庫県立農業高等学校,44.0
13,播磨南高等学校,44.0
14,因島高等学校,44.0
15,広島皆実高等学校,44.0
16,広島三育学院高等学校,44.0
17,広島三育学院高等学校,44.0
18,足羽高等学校,44.0
19,科学技術高等学校,44.0
0,科学技術高等学校,44.0
1,科学技術高等学校,44.0
2,科学技術高等学校,44.0
3,科学技術高等学校,44.0
4,浮羽工業高等学校,44.0
5,浮羽工業高等学校,44.0
6,大川樟風高等学校,44.0
7,嘉穂総合高等学校,44.0
8,田川科学技術高等学校,44.0
9,田川科学技術高等学校,44.0
10,筑豊高等学校,44.0
11,筑豊高等学校,44.0
12,三井高等学校,44.0
13,三潴高等学校,44.0
14,三潴高等学校,44.0
15,若松高等学校,44.0
16,磐城農業高等学校,44.0
17,会津西陵高等学校,44.0
18,喜多方桐桜高等学校,44.0
19,白河実業高等学校,44.0
0,白河実業高等学校,44.0
1,二本松工業高等学校,44.0
2,二本松工業高等学校,44.0
3,福知山成美高等学校,44.0
4,藤沢翔陵高等学校,44.0
5,藤ノ花女子高等学校,44.0
6,藤ノ花女子高等学校,44.0
7,鳳凰高等学校,44.0
8,網走桂陽高等学校,44.0
9,網走桂陽高等学校,44.0
10,網走桂陽高等学校,44.0
11,恵庭南高等学校,44.0
12,北広島西高等学校,44.0
13,釧路工業高等学校,44.0
14,釧路工業高等学校,44.0
15,釧路工業高等学校,44.0
16,釧路工業高等学校,44.0
17,釧路工業高等学校,44.0
18,倶知安高等学校,44.0
19,札幌南陵高等学校,44.0
0,標茶高等学校,44.0
1,標津高等学校,44.0
2,士別翔雲高等学校,44.0
3,白老東高等学校,44.0
4,白糠高等学校,44.0
5,中標津高等学校,44.0
6,七飯高等学校,44.0
7,東川高等学校,44.0
8,檜山北高等学校,44.0
9,別海高等学校,44.0
10,紋別高等学校,44.0
11,前橋育英高等学校,44.0
12,前橋育英高等学校,44.0
13,松山東雲高等学校,44.0
14,飯野高等学校,44.0
15,伊勢工業高等学校,44.0
16,伊勢工業高等学校,44.0
17,伊勢工業高等学校,44.0
18,津工業高等学校,44.0
19,津工業高等学校,44.0
0,津工業高等学校,44.0
1,津工業高等学校,44.0
2,松阪工業高等学校,44.0
3,松阪工業高等学校,44.0
4,京都廣学館高等学校,44.0
5,石巻商業高等学校,44.0
6,小牛田農林高等学校,44.0
7,塩釜高等学校,44.0
8,柴田高等学校,44.0
9,亘理高等学校,44.0
10,都城東高等学校,44.0
11,小林高等学校,44.0
12,小林秀峰高等学校,44.0
13,小林秀峰高等学校,44.0
14,妻高等学校,44.0
15,妻高等学校,44.0
16,富島高等学校,44.0
17,富島高等学校,44.0
18,都城農業高等学校,44.0
19,都城農業高等学校,44.0
0,都城農業高等学校,44.0
1,都城農業高等学校,44.0
2,都城農業高等学校,44.0
3,明誠学院高等学校,44.0
4,明誠学院高等学校,44.0
5,盛岡大学附属高等学校,44.0
6,八代白百合学園高等学校,44.0
7,柳川高等学校,44.0
8,柳川高等学校,44.0
9,柳川高等学校,44.0
10,蒼開高等学校,44.0
11,新庄神室産業高等学校,44.0
12,新庄神室産業高等学校,44.0
13,東北文教大学山形城北高等学校,44.0
14,東北文教大学山形城北高等学校,44.0
15,山口県鴻城高等学校,44.0
16,西京高等学校,44.0
17,上野原高等学校,44.0
18,甲府工業高等学校,44.0
19,甲府工業高等学校,44.0
0,山梨高等学校,44.0
1,惺山高等学校,44.0
2,八女学院高等学校,44.0
3,楊志館高等学校,44.0
4,好文学園女子高等学校,44.0
5,米子永島学園米子松蔭高等学校,44.0
6,紀央館高等学校,44.0
7,紀北工業高等学校,44.0
8,紀北工業高等学校,44.0
9,龍野北高等学校,44.0
10,吉原工業高等学校,44.0
11,吉原工業高等学校,44.0
12,吉原工業高等学校,44.0
13,吉原工業高等学校,44.0
14,吉原工業高等学校,44.0
15,田方農業高等学校,44.0
16,田方農業高等学校,44.0
17,田方農業高等学校,44.0
18,小豆島中央高等学校,44.0
19,小樽双葉高等学校,44.0
0,東海大学付属甲府高等学校,44.0
1,姫路女学院高等学校,44.0
2,華頂女子高等学校,44.0
3,三本木農業高等学校,44.0
4,白鵬女子高等学校,44.0
5,関根学園高等学校,44.0
6,下伊那農業高等学校,44.0
7,磐田農業高等学校,44.0
8,磐田農業高等学校,44.0
9,神戸国際大学附属高等学校,44.0
10,田川科学技術高等学校,44.0
11,菊池高等学校,44.0
12,愛国高等学校,43.0
13,愛国高等学校,43.0
14,愛国高等学校,43.0
15,蒲郡高等学校,43.0
16,吉良高等学校,43.0
17,幸田高等学校,43.0
18,瀬戸高等学校,43.0
19,津島北高等学校,43.0
0,中川商業高等学校,43.0
1,碧南工科高等学校,43.0
2,鰺ヶ沢高等学校,43.0
3,七戸高等学校,43.0
4,百石高等学校,43.0
5,男鹿工業高等学校,43.0
6,男鹿工業高等学校,43.0
7,男鹿工業高等学校,43.0
8,西仙北高等学校,43.0
9,平成高等学校,43.0
10,増田高等学校,43.0
11,旭川大学高等学校,43.0
12,足利短期大学附属高等学校,43.0
13,芦屋学園高等学校,43.0
14,芦屋学園高等学校,43.0
15,金沢辰巳丘高等学校,43.0
16,金沢辰巳丘高等学校,43.0
17,金沢北陵高等学校,43.0
18,七尾東雲高等学校,43.0
19,七尾東雲高等学校,43.0
0,伊勢学園高等学校,43.0
1,一関修紅高等学校,43.0
2,太田西山高等学校,43.0
3,下館工業高等学校,43.0
4,下館工業高等学校,43.0
5,下館工業高等学校,43.0
6,下館工業高等学校,43.0
7,中央高等学校,43.0
8,土浦工業高等学校,43.0
9,土浦工業高等学校,43.0
10,土浦工業高等学校,43.0
11,土浦工業高等学校,43.0
12,土浦工業高等学校,43.0
13,東海高等学校,43.0
14,波崎柳川高等学校,43.0
15,藤代紫水高等学校,43.0
16,水海道第二高等学校,43.0
17,岩倉高等学校,43.0
18,岩泉高等学校,43.0
19,大槌高等学校,43.0
0,大東高等学校,43.0
1,宇都宮短期大学附属高等学校,43.0
2,宇都宮文星女子高等学校,43.0
3,東温高等学校,43.0
4,松山南高等学校 砥部分校,43.0
5,英真学園高等学校,43.0
6,大商学園高等学校,43.0
7,大分高等学校,43.0
8,大分高等学校,43.0
9,津久見高等学校,43.0
10,大分東明高等学校,43.0
11,大分東明高等学校,43.0
12,大阪産業大学附属高等学校,43.0
13,あべの翔学高等学校,43.0
14,大阪緑涼高等学校,43.0
15,大阪緑涼高等学校,43.0
16,淀商業高等学校,43.0
17,大阪電気通信大学高等学校,43.0
18,大阪電気通信大学高等学校,43.0
19,阿武野高等学校,43.0
0,大牟田高等学校,43.0
1,岡山県作陽高等学校,43.0
2,高梁城南高等学校,43.0
3,高梁城南高等学校,43.0
4,高梁城南高等学校,43.0
5,玉島商業高等学校,43.0
6,津山工業高等学校,43.0
7,津山工業高等学校,43.0
8,津山工業高等学校,43.0
9,津山工業高等学校,43.0
10,津山工業高等学校,43.0
11,津山工業高等学校,43.0
12,備前緑陽高等学校,43.0
13,沖縄工業高等学校,43.0
14,沖縄工業高等学校,43.0
15,沖縄工業高等学校,43.0
16,沖縄工業高等学校,43.0
17,沖縄工業高等学校,43.0
18,首里高等学校,43.0
19,宮古高等学校,43.0
0,尾道高等学校,43.0
1,尾道高等学校,43.0
2,尾道高等学校,43.0
3,香川県藤井高等学校,43.0
4,飯山高等学校,43.0
5,徳之島高等学校,43.0
6,隼人工業高等学校,43.0
7,隼人工業高等学校,43.0
8,隼人工業高等学校,43.0
9,吹上高等学校,43.0
10,枕崎高等学校,43.0
11,鹿児島情報高等学校,43.0
12,柏市立柏高等学校,43.0
13,相原高等学校,43.0
14,厚木北高等学校,43.0
15,相模田名高等学校,43.0
16,座間総合高等学校,43.0
17,商工高等学校,43.0
18,相模原城山高等学校,43.0
19,菅高等学校,43.0
0,二宮高等学校,43.0
1,白山高等学校,43.0
2,保土ヶ谷高等学校,43.0
3,蒲田女子高等学校,43.0
4,神村学園高等部,43.0
5,神村学園高等部,43.0
6,加茂暁星高等学校,43.0
7,川崎市立川崎高等学校,43.0
8,関西高等学校,43.0
9,関西高等学校,43.0
10,関西福祉科学大学高等学校,43.0
11,海津明誠高等学校,43.0
12,可児工業高等学校,43.0
13,可児工業高等学校,43.0
14,岐南工業高等学校,43.0
15,岐南工業高等学校,43.0
16,岐阜各務野高等学校,43.0
17,多治見工業高等学校,43.0
18,中津川工業高等学校,43.0
19,飛騨高山高等学校,43.0
0,飛騨高山高等学校,43.0
1,岐阜女子高等学校,43.0
2,九州文化学園高等学校,43.0
3,京都先端科学大学附属高等学校,43.0
4,京都芸術高等学校,43.0
5,京都国際高等学校,43.0
6,亀岡高等学校,43.0
7,宮津天橋高等学校加悦谷学舎,43.0
8,北桑田高等学校,43.0
9,木津高等学校,43.0
10,田辺高等学校,43.0
11,東舞鶴高等学校,43.0
12,洛水高等学校,43.0
13,清尚学院高等学校,43.0
14,清尚学院高等学校,43.0
15,基督教独立学園高等学校,43.0
16,天草工業高等学校,43.0
17,天草工業高等学校,43.0
18,天草工業高等学校,43.0
19,天草工業高等学校,43.0
0,岱志高等学校,43.0
1,菊池高等学校,43.0
2,球磨中央高等学校,43.0
3,御船高等学校,43.0
4,御船高等学校,43.0
5,矢部高等学校,43.0
6,熊本国府高等学校,43.0
7,熊本国府高等学校,43.0
8,熊本国府高等学校,43.0
9,熊本国府高等学校,43.0
10,倉敷市立倉敷翔南高等学校,43.0
11,伊勢崎工業高等学校,43.0
12,伊勢崎工業高等学校,43.0
13,伊勢崎工業高等学校,43.0
14,吾妻中央高等学校,43.0
15,吾妻中央高等学校,43.0
16,京華商業高等学校,43.0
17,敬和学園高等学校,43.0
18,彩星工科高等学校,43.0
19,国際学院高等学校,43.0
0,国際学院高等学校,43.0
1,いずみ高等学校,43.0
2,いずみ高等学校,43.0
3,浦和工業高等学校,43.0
4,浦和工業高等学校,43.0
5,浦和工業高等学校,43.0
6,大宮東高等学校,43.0
7,北本高等学校,43.0
8,熊谷工業高等学校,43.0
9,児玉高等学校,43.0
10,児玉高等学校,43.0
11,狭山工業高等学校,43.0
12,狭山工業高等学校,43.0
13,狭山工業高等学校,43.0
14,白岡高等学校,43.0
15,誠和福祉高等学校,43.0
16,誠和福祉高等学校,43.0
17,鳩ヶ谷高等学校,43.0
18,羽生実業高等学校,43.0
19,三郷工業技術高等学校,43.0
0,三郷工業技術高等学校,43.0
1,三郷工業技術高等学校,43.0
2,宮代高等学校,43.0
3,寄居城北高等学校,43.0
4,嬉野高等学校 嬉野校舎（総合学科キャンパス）,43.0
5,鹿島高等学校 大手門学舎,43.0
6,鳥栖工業高等学校,43.0
7,鳥栖工業高等学校,43.0
8,鳥栖工業高等学校,43.0
9,鳥栖工業高等学校,43.0
10,鳥栖工業高等学校,43.0
11,札幌龍谷学園高等学校,43.0
12,堅田高等学校,43.0
13,能登川高等学校,43.0
14,彦根工業高等学校,43.0
15,彦根工業高等学校,43.0
16,彦根工業高等学校,43.0
17,四條畷学園高等学校,43.0
18,静岡北高等学校,43.0
19,静岡県富士見高等学校,43.0
0,伊豆総合高等学校,43.0
1,伊豆総合高等学校,43.0
2,湖西高等学校,43.0
3,御殿場高等学校,43.0
4,御殿場高等学校,43.0
5,相良高等学校,43.0
6,浜松江之島高等学校,43.0
7,浜松東高等学校,43.0
8,浜松東高等学校,43.0
9,藤枝北高等学校,43.0
10,品川エトワール女子高等学校,43.0
11,品川エトワール女子高等学校,43.0
12,江津高等学校,43.0
13,島根中央高等学校,43.0
14,益田翔陽高等学校,43.0
15,益田翔陽高等学校,43.0
16,益田翔陽高等学校,43.0
